customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,property_valuation
192,Goldi,Osler,Female,2,1978-11-19,Junior Executive,Health,Mass Customer,0,1,8.0,0 Bay Center,3196,VIC,6.0
193,Foss,Hardes,Male,13,1964-07-22,Recruiting Manager,Manufacturing,Mass Customer,0,1,12.0,10878 Waywood Way,4352,QLD,7.0
194,Ursala,Ferrai,Female,4,1974-11-16,Web Developer III,Financial Services,Affluent Customer,0,0,10.0,362 Mayer Terrace,4680,QLD,5.0
195,Talyah,Rylatt,Female,34,1958-11-14,Project Manager,Manufacturing,Mass Customer,0,0,6.0,43 Upham Crossing,3143,VIC,9.0
196,Swen,Odhams,Male,90,1966-02-22,Programmer Analyst II,Manufacturing,High Net Worth,0,0,6.0,0 Superior Drive,2747,NSW,8.0
197,Avis,,Female,32,1977-01-27,,,High Net Worth,0,0,5.0,8890 Golden Leaf Street,2063,NSW,12.0
198,Vanya,Gumb,Female,82,1981-11-29,Assistant Media Planner,Entertainment,Mass Customer,0,0,16.0,5484 Hagan Crossing,3021,VIC,7.0
199,Verla,Alven,Female,61,1978-02-13,Junior Executive,Health,Mass Customer,0,1,21.0,7451 Jana Lane,2138,NSW,8.0
200,Hube,Weald,Male,7,1957-02-04,Physical Therapy Assistant,Property,Affluent Customer,0,1,19.0,7 Havey Point,4005,QLD,2.0
201,Salem,Huie,Male,45,1966-04-20,Design Engineer,Manufacturing,Mass Customer,0,1,11.0,32 Steensland Plaza,2233,NSW,9.0
202,Audie,Pillinger,Female,38,1963-06-24,Librarian,Entertainment,Affluent Customer,0,1,16.0,107 Elmside Parkway,4811,QLD,5.0
203,Donovan,Conry,Male,71,1964-01-13,Senior Quality Engineer,Argiculture,Mass Customer,0,1,11.0,2 Gina Junction,2085,NSW,11.0
204,Thorny,Hackworth,Male,56,1976-10-01,Editor,Financial Services,Mass Customer,0,0,5.0,4 Londonderry Lane,3084,VIC,10.0
205,Rolfe,Kellard,Male,18,1958-12-01,Administrative Assistant II,Financial Services,Mass Customer,0,1,6.0,39716 Vera Junction,3170,VIC,9.0
206,Mari,Chevolleau,Female,98,1954-07-19,Statistician I,,Mass Customer,0,1,14.0,183 Ronald Regan Street,2066,NSW,9.0
207,Adena,Whyman,Female,9,1994-08-10,,,Mass Customer,0,0,7.0,2 Thierer Road,4113,QLD,8.0
208,Rutter,Excell,Male,57,1994-10-31,Office Assistant III,Property,High Net Worth,0,0,5.0,056 Stone Corner Alley,4078,QLD,7.0
209,Udall,Bellard,Male,9,1957-08-28,Analog Circuit Design manager,,Affluent Customer,0,1,6.0,528 Mandrake Crossing,2222,NSW,11.0
210,Albrecht,Thomasson,Male,50,1963-11-18,Assistant Manager,Property,Mass Customer,0,0,18.0,19969 5th Parkway,3152,VIC,9.0
211,Beitris,,Female,6,1974-03-04,VP Marketing,Manufacturing,Mass Customer,0,1,5.0,78 Rockefeller Park,2159,NSW,10.0
212,Nanice,Ellse,Female,21,2001-11-19,Desktop Support Technician,IT,Affluent Customer,0,0,1.0,417 Transport Trail,4503,QLD,4.0
213,Lockwood,Exroll,Male,13,1996-05-14,Actuary,Financial Services,High Net Worth,0,1,6.0,6327 Lunder Crossing,4655,QLD,4.0
214,Jeramie,Cellier,Male,82,1957-11-29,Food Chemist,Health,Mass Customer,0,0,6.0,811 Tony Road,4220,QLD,9.0
215,Debera,Foxworthy,Female,37,1974-06-24,Assistant Professor,Retail,High Net Worth,0,1,18.0,0 Northport Court,4012,QLD,3.0
216,Cinderella,Parcall,Female,12,1995-01-12,Quality Engineer,Financial Services,High Net Worth,0,1,7.0,231 Havey Court,2153,NSW,10.0
217,Jeralee,Quartly,Female,63,1979-12-09,,Manufacturing,High Net Worth,0,0,16.0,603 Kenwood Avenue,2070,NSW,11.0
218,Stefa,Dunnan,Female,37,1993-08-06,Administrative Officer,Property,High Net Worth,0,1,8.0,09040 Myrtle Parkway,2015,NSW,8.0
219,Markus,Mughal,Male,9,1964-11-25,Database Administrator III,Health,Mass Customer,0,0,7.0,05241 Shelley Park,2776,NSW,8.0
220,Jeniffer,Apark,Female,79,1954-05-10,Electrical Engineer,Manufacturing,High Net Worth,0,0,9.0,7 Pankratz Point,3011,VIC,8.0
221,Mara,Bloore,Female,14,1980-03-10,Tax Accountant,Manufacturing,Mass Customer,0,0,14.0,51 Crescent Oaks Parkway,2761,NSW,8.0
222,Nev,Larive,Male,89,1978-09-03,Clinical Specialist,Health,Mass Customer,0,0,16.0,49 Emmet Junction,2015,NSW,11.0
223,Ossie,Meaton,Male,13,1983-11-26,VP Sales,,Affluent Customer,0,1,14.0,78 Surrey Place,2502,NSW,7.0
224,Morgun,Girvan,Male,2,1967-12-03,Compensation Analyst,Financial Services,Affluent Customer,0,0,17.0,6236 Summerview Terrace,2110,NSW,12.0
225,Brittaney,Pring,Female,84,1977-03-11,Pharmacist,Health,Affluent Customer,0,0,13.0,682 Sheridan Avenue,2566,NSW,9.0
226,Bondie,Letty,Male,96,1977-11-11,Database Administrator IV,Manufacturing,Mass Customer,0,0,20.0,04139 Delladonna Place,2519,NSW,7.0
227,Wendall,McKeand,Male,99,1973-08-14,Accountant I,Entertainment,Mass Customer,0,0,18.0,2 Scott Circle,2506,NSW,9.0
228,Lucia,Pickervance,Female,59,1986-05-25,Systems Administrator II,Manufacturing,High Net Worth,0,0,12.0,92253 Kensington Drive,2209,NSW,7.0
229,Vaughn,Lambis,Male,30,1966-03-06,,Property,High Net Worth,0,0,19.0,93 Westend Terrace,2116,NSW,10.0
230,Maegan,Scyone,Female,74,1954-06-24,Internal Auditor,Property,High Net Worth,0,0,11.0,4 5th Point,2075,NSW,11.0
231,Basile,Winsor,Male,48,1995-08-05,Design Engineer,Financial Services,Mass Customer,0,1,3.0,11667 Blackbird Street,2226,NSW,10.0
232,Zaria,Koeppke,Female,94,1987-11-11,Professor,Retail,Mass Customer,0,0,12.0,0 Sommers Circle,2145,NSW,9.0
233,Art,Barwell,Male,34,1986-08-08,Environmental Tech,Property,Mass Customer,0,0,13.0,2 Northridge Street,2508,NSW,10.0
234,Mead,Alpes,Female,71,1969-08-12,Chief Design Engineer,Retail,High Net Worth,0,0,12.0,816 Spohn Center,2036,NSW,10.0
235,Leona,Phateplace,Female,30,1976-12-26,Social Worker,Health,Mass Customer,0,0,15.0,98 Service Court,2018,NSW,8.0
236,Tybalt,Gillingwater,Male,79,1954-10-30,Research Nurse,Health,Affluent Customer,0,0,14.0,6 Morning Park,3666,VIC,2.0
237,Reginald,Dartan,Male,18,1974-03-07,Account Coordinator,Property,High Net Worth,0,1,11.0,4263 Hanson Place,2021,NSW,11.0
238,Max,Bilborough,Male,54,1984-02-04,Programmer III,,Mass Customer,0,1,14.0,6159 Katie Street,2750,NSW,8.0
239,Wells,Pressman,Male,62,1992-12-13,Registered Nurse,Health,Affluent Customer,0,0,3.0,95 Eliot Street,4514,QLD,3.0
240,Gavin,Fawks,Male,49,1989-07-28,Administrative Assistant III,IT,High Net Worth,0,1,15.0,0 Westend Park,2525,NSW,9.0
241,Quillan,Duigan,Male,94,1987-05-09,Quality Engineer,Entertainment,Mass Customer,0,0,20.0,39988 Porter Pass,4152,QLD,7.0
242,Taite,Droghan,Male,17,1992-03-20,Nurse,Property,Affluent Customer,0,0,8.0,0796 Melody Park,2200,NSW,9.0
243,Barbara,Croxley,Female,94,1976-09-02,Teacher,Manufacturing,High Net Worth,0,1,14.0,2914 Vahlen Lane,2250,NSW,8.0
244,Germayne,Sperry,Male,57,1974-11-25,,Retail,Affluent Customer,0,0,8.0,65 Kinsman Trail,3023,VIC,6.0
245,Noell,Grahlmans,Female,6,2001-09-26,Associate Professor,Financial Services,Affluent Customer,0,0,1.0,07227 Hoard Terrace,3500,VIC,1.0
246,Binny,Whight,Female,63,1991-02-28,Technical Writer,Manufacturing,High Net Worth,0,0,9.0,25503 Evergreen Drive,4300,QLD,5.0
247,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,0,1,13.0,2 2nd Plaza,2283,NSW,4.0
248,Inger,Eskell,Female,76,1978-04-15,Clinical Specialist,Health,Affluent Customer,0,1,12.0,122 Melrose Drive,2102,NSW,10.0
249,D'arcy,Slay,Male,65,1992-09-13,Quality Control Specialist,IT,High Net Worth,0,0,9.0,37024 Anniversary Place,2204,NSW,11.0
250,Kristofer,,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,0,1,13.0,91141 Huxley Parkway,2040,NSW,10.0
251,Mala,,Female,88,1977-12-24,VP Sales,Financial Services,Affluent Customer,0,1,10.0,04 Fallview Trail,2749,NSW,8.0
252,Anthea,Ruskin,Female,39,1983-01-24,Account Coordinator,Property,Mass Customer,0,1,13.0,8029 Gulseth Center,2304,NSW,7.0
253,Amalee,Choak,Female,82,1997-05-11,Food Chemist,Health,Mass Customer,0,1,1.0,77248 Columbus Drive,2340,NSW,7.0
254,Barbie,Rubi,Female,98,1961-09-22,Information Systems Manager,Retail,Mass Customer,0,0,14.0,0850 Schmedeman Drive,3580,VIC,1.0
255,Keeley,Kruger,Female,2,1954-01-15,Desktop Support Technician,IT,Mass Customer,0,0,5.0,131 Northfield Parkway,3355,VIC,2.0
256,Linell,Beadle,Female,16,1975-05-07,Director of Sales,Health,High Net Worth,0,1,21.0,5130 Manley Court,2287,NSW,7.0
257,Marissa,,Female,70,1966-02-08,Sales Associate,Manufacturing,Affluent Customer,0,1,19.0,879 Coolidge Point,2324,NSW,5.0
258,Othella,Keher,Female,24,1992-05-03,Administrative Officer,Manufacturing,High Net Worth,0,0,9.0,6759 Nevada Point,2323,NSW,6.0
259,Venita,Dymick,Female,70,1983-07-22,Senior Developer,Health,High Net Worth,0,1,3.0,8208 Parkside Point,2320,NSW,6.0
260,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,0,1,22.0,15 Straubel Way,4680,QLD,2.0
261,Marve,Pryn,Male,74,1977-10-15,Structural Engineer,,Mass Customer,0,0,8.0,7 Eastlawn Street,2346,NSW,1.0
262,Cordie,Petrelli,Male,97,1977-12-23,,Health,High Net Worth,0,1,10.0,42067 Duke Terrace,2031,NSW,10.0
263,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,0,0,7.0,50 Everett Way,2064,NSW,9.0
264,Jedd,Spiby,Male,31,1977-12-07,Technical Writer,Health,Mass Customer,0,0,11.0,454 Green Ridge Avenue,2176,NSW,10.0
265,Pennie,Stoile,Male,74,1965-10-05,Sales Representative,Retail,High Net Worth,0,1,18.0,19220 Evergreen Crossing,3195,VIC,9.0
266,Lelia,Garatty,Female,69,1989-07-19,Account Executive,Retail,Affluent Customer,0,0,18.0,109 Tomscot Avenue,2010,NSW,10.0
267,Edgar,Buckler,U,53,,,IT,High Net Worth,0,0,,48 Arizona Drive,2768,NSW,10.0
268,Kacie,Kidston,Female,60,1978-10-18,Chemical Engineer,Manufacturing,Mass Customer,0,0,10.0,92 Lyons Place,2752,NSW,9.0
269,Zacherie,Grindley,Male,55,1954-09-19,Nurse Practicioner,Property,Mass Customer,0,1,9.0,47 Jana Junction,3802,VIC,7.0
270,Auberta,Roundtree,Female,38,1970-12-10,Budget/Accounting Analyst III,,Mass Customer,0,1,17.0,90173 Oneill Place,3071,VIC,10.0
271,Doll,Burtwell,Female,51,1991-02-13,Financial Advisor,Financial Services,Mass Customer,0,0,4.0,6262 Elgar Avenue,4735,QLD,2.0
272,Arlie,Crean,Female,22,1987-06-06,Product Engineer,Retail,Mass Customer,0,1,1.0,5668 Corscot Circle,2065,NSW,12.0
273,Nevile,Abraham,Male,54,1963-04-22,Computer Systems Analyst IV,,Mass Customer,0,0,19.0,8 Texas Plaza,3081,VIC,9.0
274,Tessi,Hesse,Female,66,1976-09-15,Social Worker,Health,Mass Customer,0,1,14.0,32062 Oak Terrace,3205,VIC,8.0
275,Dud,,Male,7,1955-07-27,VP Sales,Health,High Net Worth,0,0,13.0,07158 Roth Pass,2165,NSW,4.0
276,Goldi,Dwine,Female,47,1990-03-25,,Financial Services,Mass Customer,0,0,22.0,370 Portage Parkway,3125,VIC,8.0
277,Jehanna,Alvarado,Female,69,1956-02-19,VP Product Management,,High Net Worth,0,0,15.0,19795 Bultman Circle,4214,QLD,8.0
278,Sydney,Georger,Male,22,1997-07-30,Executive Secretary,,Affluent Customer,0,1,4.0,3 Corscot Crossing,2030,NSW,12.0
279,Tamera,Hinckes,Female,0,1981-09-09,Web Designer I,Manufacturing,Mass Customer,0,0,11.0,34 Kim Center,2036,NSW,11.0
280,Welch,MacAllaster,Male,15,1995-03-22,Geologist I,,Affluent Customer,0,1,5.0,8 Starling Pass,2767,NSW,8.0
281,Jeanette,Sizzey,Female,51,1972-12-27,Cost Accountant,Financial Services,High Net Worth,0,1,8.0,36 Vidon Parkway,2798,NSW,6.0
282,Lauren,Curcher,Male,82,1989-10-27,VP Quality Control,Argiculture,High Net Worth,0,1,11.0,8 Riverside Place,4211,QLD,5.0
283,Sari,Noye,Female,34,1991-02-04,Assistant Manager,Retail,Mass Customer,0,0,2.0,28604 Bellgrove Circle,4508,QLD,6.0
284,Seth,Moorman,Male,38,1986-04-11,Financial Analyst,Financial Services,High Net Worth,0,1,9.0,2 Cottonwood Road,2032,NSW,11.0
285,Julee,Janovsky,Female,3,1977-11-19,Community Outreach Specialist,Manufacturing,Mass Customer,0,0,12.0,58 Parkside Hill,2117,NSW,12.0
286,Kiley,Canaan,Male,99,1989-08-01,Accounting Assistant II,Manufacturing,Affluent Customer,0,1,11.0,747 Thackeray Circle,4551,QLD,7.0
287,Hannie,Wodham,Female,41,1985-05-06,Nuclear Power Engineer,Manufacturing,Affluent Customer,0,0,4.0,5583 Prairie Rose Trail,2765,NSW,8.0
288,Ebenezer,Seedman,Male,71,1985-09-08,,Manufacturing,High Net Worth,0,0,9.0,071 Cardinal Point,3064,VIC,7.0
289,Modestia,Lithgow,Female,43,1970-04-12,Clinical Specialist,Health,High Net Worth,0,0,10.0,7169 North Lane,2023,NSW,9.0
290,Giorgio,Kevane,U,42,,Senior Sales Associate,IT,Mass Customer,0,0,,6923 Tennessee Circle,2766,NSW,9.0
291,Aime,Burston,Female,63,1971-10-22,Assistant Media Planner,Entertainment,Mass Customer,0,0,4.0,8207 Cascade Court,3810,VIC,5.0
292,Gelya,Gerant,Female,42,1961-11-24,VP Product Management,,Affluent Customer,0,1,9.0,2 Brentwood Place,4151,QLD,8.0
293,Virgilio,Willcocks,Male,80,1989-12-10,Administrative Assistant III,Manufacturing,Mass Customer,0,1,20.0,00 5th Lane,2830,NSW,2.0
294,Magnum,Slowan,Male,39,1959-04-01,Recruiting Manager,,High Net Worth,0,0,5.0,807 Beilfuss Crossing,3030,VIC,7.0
295,Lena,Chape,Female,64,1964-12-26,Database Administrator II,,Mass Customer,0,1,18.0,76 Graedel Street,4812,QLD,6.0
296,Marshal,Rathbone,Male,34,1972-06-19,,Health,High Net Worth,0,1,17.0,29886 Crownhardt Crossing,2141,NSW,8.0
297,Cecile,MacLise,Female,33,1959-04-27,Electrical Engineer,Manufacturing,High Net Worth,0,0,16.0,1 Drewry Junction,3810,VIC,7.0
298,Maurise,Lenglet,Male,69,1956-08-15,Engineer I,Manufacturing,High Net Worth,0,0,9.0,83 Brickson Park Drive,3029,VIC,8.0
299,Corabelle,Hartnell,Female,80,1956-09-15,Budget/Accounting Analyst I,Financial Services,Mass Customer,0,1,7.0,95 Almo Junction,2173,NSW,9.0
300,Malachi,Hadcroft,Male,88,1956-06-22,Clinical Specialist,Health,Mass Customer,0,0,9.0,08 Golf View Plaza,3199,VIC,9.0
301,Hildy,Bilbrook,Female,54,1980-10-10,Developer IV,Manufacturing,High Net Worth,0,0,19.0,6170 Buena Vista Way,2320,NSW,7.0
302,Laurice,Colgrave,Female,32,1977-03-27,,Health,Mass Customer,0,0,13.0,0 Orin Place,4506,QLD,7.0
303,Shane,Smetoun,Female,59,1974-08-15,Assistant Professor,Argiculture,Mass Customer,0,1,14.0,20924 Banding Crossing,2516,NSW,9.0
304,Paddy,Mumbray,Male,36,1969-03-27,VP Marketing,Manufacturing,Mass Customer,0,1,15.0,91193 Petterle Road,2035,NSW,11.0
305,Cris,Chellam,Female,1,1974-03-17,Financial Analyst,Financial Services,Mass Customer,0,0,11.0,01459 Fremont Place,2747,NSW,4.0
306,Ruy,Adanet,Male,19,1973-08-02,Registered Nurse,Health,High Net Worth,0,0,18.0,58 Spenser Circle,3030,VIC,3.0
307,Ruben,Handlin,Male,55,1984-08-18,Clinical Specialist,Health,Affluent Customer,0,1,12.0,93 Lawn Park,3152,VIC,9.0
308,Iver,Dobsons,Male,2,1983-03-09,Database Administrator I,IT,High Net Worth,0,0,4.0,5982 Mosinee Avenue,3340,VIC,5.0
309,Maurizia,Ligerton,Female,53,1974-10-02,Clinical Specialist,Health,Mass Customer,0,1,21.0,37006 Hoard Circle,3182,VIC,7.0
310,Myranda,Clowser,Female,0,1985-02-13,Account Coordinator,Financial Services,Mass Customer,0,1,18.0,06 Corry Pass,2450,NSW,9.0
311,Jaimie,Halms,Female,86,1957-08-16,Internal Auditor,Health,High Net Worth,0,0,12.0,099 Nova Plaza,2227,NSW,10.0
312,Garek,Prattin,Male,44,1958-03-17,Desktop Support Technician,Financial Services,Affluent Customer,0,1,6.0,252 Mockingbird Plaza,2216,NSW,10.0
313,Theo,McKune,Male,70,1987-12-22,Operator,Manufacturing,Mass Customer,0,1,13.0,990 Kensington Park,3796,VIC,8.0
314,Catie,Advani,Female,27,1962-08-25,Marketing Assistant,Retail,High Net Worth,0,1,5.0,706 Anniversary Alley,3064,VIC,3.0
315,Lisa,Odlin,Female,67,1958-04-16,Chief Design Engineer,Manufacturing,Affluent Customer,0,0,12.0,52 Corben Place,3197,VIC,10.0
316,Genni,Larway,Female,72,1976-06-01,Environmental Specialist,Manufacturing,Mass Customer,0,1,10.0,4270 Loeprich Lane,3064,VIC,7.0
317,Elicia,Dahler,Female,26,1974-02-10,Automation Specialist II,Entertainment,Mass Customer,0,1,14.0,2 Clyde Gallagher Drive,2232,NSW,10.0
318,Libbie,Castelin,Female,21,1969-05-19,Programmer III,Retail,Affluent Customer,0,1,18.0,671 American Ash Way,2365,NSW,2.0
319,Madelle,Matteris,Female,32,1971-10-11,,Retail,Mass Customer,0,1,14.0,93 American Ash Avenue,2747,NSW,8.0
320,Aldous,Cubin,Male,19,1997-02-09,Registered Nurse,Health,Mass Customer,0,0,4.0,1108 Nevada Junction,4701,QLD,2.0
321,Christean,Finnes,Female,58,1973-09-15,Marketing Manager,,Mass Customer,0,0,18.0,41 Spaight Road,4503,QLD,5.0
322,De,Denington,Female,19,1977-03-10,Research Associate,Financial Services,Mass Customer,0,1,11.0,5 Schurz Place,4350,QLD,6.0
323,Celka,Goodrich,Female,54,1973-06-04,Senior Developer,Health,Mass Customer,0,1,7.0,82 8th Alley,4210,QLD,9.0
324,Franz,Lyptrit,Male,97,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,0,1,15.0,84 Lawn Way,2223,NSW,9.0
325,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,0,1,17.0,0 Coolidge Avenue,4122,QLD,8.0
326,Guenna,Spensly,Female,74,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,0,0,6.0,0 Graceland Plaza,2515,NSW,10.0
327,Cris,Richfield,Female,10,1968-07-24,Design Engineer,Health,Mass Customer,0,0,12.0,8717 Mandrake Place,4214,QLD,8.0
328,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,0,0,12.0,2 Thierer Lane,3437,VIC,8.0
329,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,0,1,12.0,19507 Red Cloud Park,3338,VIC,4.0
330,Port,Pancost,Male,78,1959-06-03,Recruiting Manager,Manufacturing,High Net Worth,0,1,7.0,3 Golf Course Avenue,2203,NSW,9.0
331,Ford,Groucock,Male,87,1998-09-23,Desktop Support Technician,Health,Mass Customer,0,1,3.0,042 Bunker Hill Avenue,2088,NSW,8.0
332,Liza,Trouel,Female,23,1978-08-19,Registered Nurse,Health,High Net Worth,0,0,14.0,45793 Nancy Plaza,4226,QLD,8.0
333,Debbi,Doohey,Female,25,1965-06-20,Sales Associate,Financial Services,Affluent Customer,0,1,8.0,314 Northland Plaza,4213,QLD,5.0
334,Fredi,Iannuzzelli,Female,71,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,0,1,3.0,3093 Mockingbird Place,3356,VIC,2.0
335,Debee,Martynov,Female,20,1983-04-19,Senior Editor,,Affluent Customer,0,0,8.0,82 Mcbride Trail,3223,VIC,6.0
336,Georgiana,Wallington,Female,91,1980-01-06,,Manufacturing,High Net Worth,0,0,3.0,24044 Bonner Hill,3032,VIC,8.0
337,Shaylah,Urquhart,Female,67,1979-10-08,Statistician IV,Argiculture,High Net Worth,0,1,12.0,1 Rowland Circle,3105,VIC,10.0
338,Hilliary,Littrell,Female,33,1958-03-14,,Health,Mass Customer,0,0,19.0,7 Arapahoe Pass,3101,VIC,12.0
339,Nanny,Casero,Female,56,1980-01-11,Human Resources Manager,Health,Mass Customer,0,0,12.0,7905 Spaight Alley,2763,NSW,8.0
340,Joshuah,Purvey,Male,39,1973-07-31,,Argiculture,Mass Customer,0,1,17.0,8 Grayhawk Circle,2089,NSW,10.0
341,Jeremiah,Wasling,Male,10,1976-08-25,GIS Technical Architect,Financial Services,Mass Customer,0,0,5.0,3 Lyons Road,2759,NSW,8.0
342,Winslow,Hammant,Male,40,1987-05-19,Programmer IV,Health,High Net Worth,0,0,2.0,72419 Eagan Road,2040,NSW,10.0
343,Nicole,Johananoff,Female,76,1957-08-14,Recruiter,Property,Affluent Customer,0,0,13.0,6860 Green Ridge Avenue,2126,NSW,11.0
344,Carlene,Eyckelbeck,Female,91,1973-07-18,,,High Net Worth,0,1,4.0,85 Straubel Park,2147,NSW,9.0
345,Tish,Oleksiak,Female,74,1989-02-03,Senior Sales Associate,Health,High Net Worth,0,1,17.0,08 Ronald Regan Plaza,2251,NSW,9.0
346,Timmie,Eisikowitz,Male,68,1981-03-15,Financial Analyst,Financial Services,Mass Customer,0,0,3.0,44621 Linden Drive,2155,NSW,10.0
347,Berkly,Grishinov,Male,50,1965-06-06,Marketing Manager,Financial Services,Mass Customer,0,0,9.0,3 Moulton Lane,2153,NSW,9.0
348,Gan,Devoy,Male,20,1980-11-01,Assistant Professor,Retail,Mass Customer,0,1,9.0,7633 Mayer Plaza,2768,NSW,10.0
349,Vinnie,Usherwood,Female,35,1981-04-15,Computer Systems Analyst IV,Manufacturing,High Net Worth,0,0,4.0,98 Westerfield Trail,3127,VIC,11.0
350,Carmela,Jesper,Female,47,1977-12-09,Clinical Specialist,Health,Mass Customer,0,1,9.0,1826 Hazelcrest Park,3087,VIC,9.0
351,Dev,Hafner,Male,69,1999-05-12,Pharmacist,Health,Mass Customer,0,1,2.0,98 Sutteridge Point,3131,VIC,10.0
352,Orrin,Finding,Male,12,1979-07-08,Sales Representative,Retail,Mass Customer,0,0,4.0,6 Sunbrook Center,4350,QLD,6.0
353,Antonia,Cardis,Female,9,1980-10-09,Information Systems Manager,,Mass Customer,0,0,3.0,143 Elka Circle,3134,VIC,9.0
354,Mavra,Donavan,Female,87,1980-11-26,Legal Assistant,Property,Mass Customer,0,0,9.0,0293 Porter Crossing,2830,NSW,5.0
355,Stacy,Gullane,Female,97,1979-06-01,Database Administrator II,Retail,Mass Customer,0,1,3.0,7447 Nevada Park,2193,NSW,8.0
356,Nichole,,Female,10,1975-03-30,Librarian,Entertainment,High Net Worth,0,0,5.0,7 Park Meadow Drive,4055,QLD,3.0
357,Betta,Shrimpton,Female,21,1969-01-25,Director of Sales,,Affluent Customer,0,0,18.0,780 Carberry Place,3199,VIC,9.0
358,Kippie,Crimpe,Female,54,1985-12-27,Accounting Assistant IV,,Mass Customer,0,0,18.0,5337 Dennis Pass,2170,NSW,9.0
359,Dulcine,Gauson,Female,2,1958-11-28,Legal Assistant,Manufacturing,Affluent Customer,0,1,6.0,7 Debs Point,2322,NSW,4.0
360,Atalanta,Starbucke,Female,64,1956-04-02,Staff Scientist,Property,Mass Customer,0,1,19.0,708 Russell Parkway,2530,NSW,7.0
361,Stephana,Minero,Female,59,1999-03-27,Software Engineer IV,Health,Mass Customer,0,1,2.0,66286 Homewood Alley,2075,NSW,11.0
362,Jamima,Pirolini,Female,47,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,0,1,18.0,8728 Express Way,2340,NSW,7.0
363,Sabrina,Caddy,Female,82,1988-03-04,Project Manager,Retail,Mass Customer,0,1,7.0,93583 Moland Way,2066,NSW,12.0
364,Leontyne,Simpkiss,Female,96,1976-09-30,Database Administrator III,Financial Services,Affluent Customer,0,0,11.0,18264 Maryland Way,4217,QLD,9.0
365,Romona,Capitano,Female,98,1976-06-27,VP Quality Control,Property,High Net Worth,0,0,15.0,411 Homewood Lane,4020,QLD,5.0
366,Constance,Ucchino,Female,7,1954-01-08,Librarian,Entertainment,High Net Worth,0,0,19.0,8 Mariners Cove Drive,2096,NSW,10.0
367,Katrinka,Sturrock,Female,93,1985-02-17,Programmer II,Manufacturing,Mass Customer,0,1,12.0,279 Jenna Circle,2179,NSW,12.0
